x,y,c
-1082,596,8
-1176,134,8
-1125,338,8
-950,257,8
-736,406,8
-784,274,8
-1100,258,8
-1144,425,8
-917,539,8
-911,235,8
-987,383,8
-717,154,8
-862,346,8
-983,282,8
-1155,498,8
-826,189,8
-746,357,8
-1139,572,8
-893,311,8
-1116,177,8
-1019,448,8
-900,254,8
-1120,392,8
-1118,564,8
-1001,586,8
-849,189,8
-810,125,8
-853,318,8
-1128,227,8
-1449,168,4
-1505,223,4
-1384,231,4
-1437,132,4
-1706,116,4
-1579,278,4
-1778,506,4
-1349,545,4
-1350,102,4
-1424,555,4
-1401,338,4
-1558,263,4
-1316,395,4
-1605,129,4
-1644,240,4
-1376,473,4
-1559,484,4
-1757,404,4
-1504,308,4
-1666,482,4
-1489,340,4
-1550,440,4
-1309,432,4
-1456,515,4
-1447,204,4
-1371,121,4
-1345,258,4
-1547,536,4
-1436,232,4
-1403,212,4
-1687,142,4
-1308,502,4
-1767,384,4
-1677,269,4
-1402,449,4
-1674,356,4
-1367,271,4
-1442,129,4
-1357,412,4
-1661,173,4
-1570,493,4
-1425,574,4
-1737,410,4
-1540,407,4
-1603,292,4
-1606,209,4
-1774,180,4
-1607,176,4
-1392,564,4
-1465,448,4
-1450,490,4
-1656,505,4
-1463,315,4
-1474,494,4
-1402,255,4
-1418,310,4
-1676,387,4
-1762,212,4
-1660,315,4
-1300,510,4
-1412,132,4
-1580,228,4
-1734,151,4
-1559,481,4
-1498,507,4
-1330,490,4
-1377,424,4
-1758,169,4
-1734,560,4
-1345,579,4
-1714,519,4
-1669,414,4
-1505,335,4
-1305,429,4
-1550,554,4
-1494,227,4
-1783,128,4
-1691,150,4
-1577,492,4
-1607,112,4
-1525,577,4
-1455,252,4
-1394,388,4
-1637,420,4
-1545,482,4
-1709,532,4
-1677,530,4
-1708,479,4
-1747,201,4
-1353,495,4
-1659,295,4
-1533,324,4
-1378,334,4
-1502,425,4
-1725,178,4
-1564,557,4
-1678,277,4
-1759,417,4
-1716,495,4
-1630,255,4
-1421,169,4
-1300,525,4
-1589,399,4
-1382,306,4
-1310,569,4
-1415,377,4
-1487,117,4
-1356,277,4
-1305,105,4
-1660,495,4
-1326,455,4
-1429,486,4
-1800,461,4
-1685,172,4
-1470,326,4
-1391,196,4
-1360,266,4
-1328,401,4
-1494,169,4
-1735,280,4
-1453,385,4
-1729,198,4
-1534,425,4
-1485,345,4
-1409,484,4
-1330,324,4
-1505,239,4
-1348,548,4
-1590,318,4
-1330,364,4
-1312,297,4
-1646,555,4
-1308,138,4
-1603,107,4
-1400,495,4
-1335,171,4
-1363,193,4
-1441,501,4
-1524,170,4
-1485,540,4
-1424,527,4
-1670,316,4
-1572,153,4
-1331,194,4
-1305,493,4
-1552,323,4
-1774,505,4
-1469,393,4
-1712,128,4
-1345,163,4
-1520,351,4
-1339,391,4
-1442,494,4
-1614,133,4
-1653,121,4
-1512,223,4
-1641,486,4
-1719,485,4
-1790,375,4
-1346,288,4
-1550,410,4
-1503,155,4
-1393,151,4
-1353,494,4
-1702,166,4
-1514,550,4
-1579,171,4
-1357,407,4
-1562,566,4
-1318,211,4
-1531,130,4
-1519,220,4
-1455,215,4
-1715,540,4
-1768,371,4
-1355,163,4
-1645,463,4
-1437,468,4
-1686,204,4
-1512,213,4
-1562,277,4
-1340,107,4
-1612,213,4
-1437,582,4
-1335,272,4
-1547,232,4
-1741,500,4
-1545,106,4
-1411,251,4
-1318,177,4
-1713,397,4
-1579,160,4
-1612,405,4
-1727,468,4
-1489,534,4
-1421,332,4
-1305,371,4
-1702,415,4
-1766,591,4
-1437,295,4
-1798,524,4
-1589,578,4
-1396,564,4
-1369,174,4
-1754,456,4
-1661,426,4
-1516,453,4
-1702,499,4
-1690,525,4
-1523,165,4
-1704,319,4
-1444,197,4
-1343,504,4
-1369,131,4
-1682,384,4
-1698,133,4
-1517,286,4
-1651,100,4
-1707,150,4
-1791,133,4
-1442,312,4
-1501,183,4
-1489,186,4
-1597,113,4
-1586,236,4
-1477,183,4
-1516,307,4
-1659,101,4
-1667,167,4
-1367,356,4
-1368,212,4
-1598,183,4
-1331,309,4
-1314,577,4
-1749,153,4
-1746,412,4
-1379,246,4
-1502,370,4
-1331,429,4
-1745,323,4
-1371,432,4
-1517,512,4
-1434,179,4
-1454,580,4
-1573,575,4
-1592,423,4
-1304,549,4
-1419,290,4
-1473,236,4
-1358,539,4
-1613,567,4
-1572,144,4
-1471,563,4
-1631,435,4
-1421,340,4
-1526,499,4
-1590,194,4
-1572,185,4
-1636,207,4
-1753,223,4
-1601,231,4
-1712,379,4
-1588,360,4
-1737,573,4
-1684,503,4
-1563,198,4
-1689,441,4
-1568,415,4
-1560,518,4
-1701,535,4
-1695,431,4
-1703,386,4
-1586,395,4
-1755,444,4
-1500,568,4
-1487,547,4
-1731,431,4
-1427,368,4
-1569,518,4
-1351,438,4
-1558,312,4
-1607,106,4
-1409,396,4
-1420,151,4
-1771,444,4
-1454,523,4
-1392,243,4
-1651,455,4
-1722,328,4
-1671,580,4
-1394,315,4
-1750,267,4
-1403,357,4
-1573,465,4
-1378,529,4
-1350,318,4
-1380,551,4
-1759,153,4
-1674,170,4
-1501,405,4
-1713,286,4
-1415,293,4
-1547,143,4
-1326,453,4
-1789,547,4
-1674,595,4
-1724,225,4
-1332,292,4
-1340,503,4
-1518,311,4
-1766,338,4
-1655,189,4
-1510,183,4
-1420,390,4
-1335,414,4
-1735,322,4
-1621,385,4
-1597,362,4
-1723,123,4
-1552,562,4
-1530,196,4
-1470,552,4
-1557,538,4
-1430,297,4
-1694,290,4
-1796,264,4
-1513,566,4
-1579,355,4
-1742,459,4
-1634,190,4
-1323,500,4
-1386,580,4
-1763,558,4
-1341,355,4
-1603,428,4
-1648,136,4
-1651,284,4
-1456,279,4
-1319,205,4
-1781,544,4
-1540,382,4
-1652,501,4
-1363,257,4
-1434,585,4
-1531,487,4
-1331,150,4
-1783,309,4
-1607,146,4
-1524,422,4
-1608,217,4
-1405,587,4
-1547,578,4
-1347,425,4
-1366,148,4
-1607,213,4
-1307,331,4
-1749,356,4
-1638,289,4
-1764,557,4
-1407,501,4
-1571,437,4
-1760,366,4
-1677,230,4
-1345,595,4
-1559,443,4
-1728,237,4
-1556,463,4
-1392,463,4
-1609,368,4
-1382,305,4
-1768,359,4
-1485,544,4
-1403,377,4
-1659,214,4
-1565,204,4
-1572,180,4
-1768,149,4
-1537,304,4
-1582,313,4
-1578,227,4
-1505,163,4
-1547,359,4
-1369,187,4
-1432,199,4
-1782,565,4
-1437,265,4
-1776,353,4
-1387,393,4
-1509,557,4
-1392,508,4
-1479,411,4
-1445,226,4
-1724,408,4
-1738,514,4
-1431,565,4
-1671,179,4
-1615,508,4
-1439,164,4
-1366,559,4
-1518,488,4
-1375,359,4
-1721,151,4
-1558,228,4
-1417,532,4
-1679,364,4
-1525,138,4
-1757,274,4
-1528,149,4
-1542,262,4
-1464,522,4
-1605,522,4
-1542,468,4
-1531,303,4
-1385,388,4
-1456,231,4
-1603,144,4
-1566,530,4
-1756,360,4
-1436,224,4
-1441,473,4
-1760,145,4
-1375,332,4
-1592,194,4
-1604,169,4
-1571,326,4
-1799,481,4
-1788,228,4
-1481,241,4
-1412,287,4
-1423,261,4
-1599,449,4
-1363,434,4
-1773,571,4
-1550,337,4
-1738,218,4
-1644,556,4
-1721,143,4
-1750,348,4
-1629,492,4
-1641,413,4
-1717,266,4
-1353,591,4
-1534,425,4
-1660,380,4
-1606,101,4
-1771,145,4
-1528,415,4
-1647,363,4
-1477,330,4
-1589,369,4
-1626,286,4
-1490,342,4
-1582,352,4
-1349,123,4
-1377,524,4
-1433,156,4
-1420,255,4
-1472,599,4
-1630,119,4
-1677,259,4
-1725,574,4
-1790,414,4
-1727,160,4
-1346,513,4
-1317,289,4
-1449,325,4
-1796,219,4
-1560,531,4
-1550,587,4
-1435,409,4
-1529,121,4
-1499,316,4
-1674,369,4
-1780,322,4
-1757,563,4
-1785,334,4
-1599,281,4
-1737,512,4
-1349,595,4
-1381,301,4
-1407,433,4
-1748,250,4
-1750,534,4
-1559,405,4
-1340,577,4
-1446,295,4
-1625,252,4
-1725,378,4
-1556,550,4
-1581,330,4
-1353,158,4
-1757,597,4
-1750,196,4
-1615,486,4
-1719,189,4
-1420,476,4
-1755,335,4
-1429,529,4
-1423,179,4
-1736,486,4
-1484,599,4
-1446,411,4
-1539,459,4
-1600,354,4
-1779,207,4
-1518,441,4
-1365,347,4
-1412,396,4
-1329,522,4
-1418,457,4
-1634,480,4
-1433,211,4
-1542,306,4
-1613,224,4
-1570,229,4
-1749,324,4
-1402,567,4
-1423,557,4
-1798,230,4
-1774,563,4
-1382,241,4
-1506,322,4
-1722,471,4
-1679,581,4
-1774,197,4
-1658,455,4
-1347,368,4
-1397,527,4
-1470,222,4
-1406,374,4
-1762,440,4
-1503,523,4
-1518,423,4
-1577,424,4
-1749,392,4
-1419,135,4
-1759,164,4
-1404,165,4
-1482,231,4
-1507,271,4
-1524,100,4
-1686,180,4
-1619,284,4
-1522,280,4
-1408,559,4
-1671,399,4
-1350,103,4
-1684,207,4
-1349,535,4
-1378,243,4
-1379,401,4
-1755,162,4
-1717,133,4
-1346,443,4
-1757,441,4
-1538,387,4
-1728,352,4
-1519,398,4
-1654,408,4
-1554,517,4
-1344,437,4
-1721,223,4
-1330,368,4
-1331,559,4
-1499,518,4
-1544,444,4
-1358,412,4
-1679,269,4
-1699,165,4
-1746,322,4
-1497,328,4
-1603,348,4
-1353,397,4
-1788,145,4
-1478,403,4
-1352,297,4
-1547,292,4
-1448,445,4
-1641,490,4
-1734,587,4
-1696,229,4
-1721,446,4
-1754,352,4
-1647,194,4
-1637,585,4
-1445,333,4
-1643,122,4
-1702,397,4
-1354,576,4
-1748,247,4
-1664,557,4
-1628,511,4
-1589,280,4
-1576,218,4
-1413,114,4
-1588,442,4
-1728,221,4
-1370,280,4
-1646,520,4
-1552,387,4
-1316,392,4
-1737,149,4
-1708,295,4
-1732,205,4
-1397,514,4
-1777,422,4
-1706,504,4
-1455,518,4
-1337,574,4
-1575,529,4
-1701,432,4
-1498,141,4
-1800,576,4
-1455,407,4
-1309,511,4
-1651,488,4
-1341,417,4
-1696,396,4
-1754,498,4
-1568,113,4
-1525,226,4
-1474,283,4
-1611,508,4
-1327,168,4
-1506,201,4
-1323,577,4
-1538,352,4
-1633,157,4
-1493,467,4
-1325,182,4
-1797,370,4
-1357,109,4
-1480,303,4
-1392,430,4
-1322,455,4
-1400,393,4
-1638,463,4
-1749,291,4
-1638,242,4
-1513,493,4
-1314,453,4
-1561,384,4
-1609,509,4
-1401,539,4
-1684,179,4
-1356,240,4
-1722,234,4
-1322,136,4
-1742,549,4
-1431,540,4
-1626,273,4
-1460,390,4
-1449,552,4
-1692,159,4
-1663,485,4
-1353,341,4
-1630,561,4
-1418,290,4
-1331,538,4
-1588,283,4
-1673,364,4
-1521,430,4
-1639,492,4
-1778,153,4
-1475,393,4
-1782,112,4
-1699,533,4
-1611,283,4
-1312,333,4
-1515,153,4
-1327,351,4
-1696,417,4
-1684,465,4
-1522,220,4
-1475,332,4
-1543,355,4
-1712,473,4
-1419,493,4
-1611,553,4
-1480,163,4
-1556,578,4
-1508,229,4
-1418,461,4
-1357,315,4
-1672,337,4
-1686,296,4
-1671,150,4
-1758,313,4
-1335,590,4
-1625,543,4
-1475,579,4
-1543,461,4
-1562,247,4
-1587,504,4
-1537,294,4
-1696,531,4
-1386,511,4
-1422,143,4
-1558,100,4
-1621,429,4
-1789,122,4
-1723,506,4
-1349,545,4
-1478,110,4
-1641,309,4
-1372,430,4
-1468,335,4
-1783,572,4
-1689,157,4
-1649,244,4
-1337,563,4
-1361,248,4
-1543,161,4
-1706,420,4
-1424,453,4
-1699,133,4
-1702,351,4
-1776,112,4
-1663,270,4
-1478,267,4
-1380,332,4
-1324,495,4
-1379,324,4
-1771,472,4
-1428,203,4
-1447,356,4
-1533,257,4
-1323,203,4
-1705,276,4
-1464,344,4
-1540,557,4
-1683,357,4
-1365,559,4
-1500,279,4
-1597,420,4
-1670,121,4
-1760,223,4
-1684,223,4
-1625,554,4
-1345,210,4
-1644,390,4
-1329,427,4
-1463,379,4
-1758,263,4
-1613,296,4
-1303,428,4
-1520,365,4
-1592,482,4
-1352,181,4
-1766,475,4
-1483,240,4
-1656,268,4
-1743,546,4
-1527,547,4
-1615,453,4
-1583,435,4
-1561,326,4
-1585,568,4
-1410,566,4
-1499,242,4
-1784,311,4
-1713,327,4
-1453,537,4
-1486,547,4
-1760,591,4
-1544,200,4
-1311,310,4
-1506,290,4
-1482,442,4
-1339,539,4
-1458,191,4
-1749,255,4
-1365,155,4
-1514,572,4
-1453,460,4
-1707,436,4
-1512,351,4
-1546,505,4
-1433,181,4
-1743,355,4
-1775,536,4
-1524,223,4
-1473,427,4
-1662,173,4
-1774,567,4
-1376,309,4
-1611,354,4
-1684,459,4
-1694,217,4
-1316,289,4
-1582,243,4
-1548,568,4
-1308,185,4
-1340,452,4
-1455,139,4
-1644,337,4
-1463,279,4
-1684,512,4
-1357,405,4
-1601,155,4
-1350,191,4
-1550,505,4
-1304,448,4
-1439,402,4
-1317,248,4
-1320,424,4
-1519,366,4
-1678,528,4
-1647,443,4
-1689,494,4
-1787,225,4
-1572,389,4
-1544,110,4
-1798,316,4
-1403,581,4
-1404,297,4
-1311,501,4
-1419,206,4
-1772,590,4
-1640,183,4
-1606,149,4
-1751,153,4
-1685,589,4
-1591,148,4
-1407,326,4
-1559,578,4
-1309,449,4
-1507,360,4
-1500,250,4
-1747,431,4
-1354,191,4
-1718,124,4
-1522,328,4
-1617,172,4
-1685,192,4
-1710,209,4
-1417,410,4
-1521,121,4
-1486,450,4
-1750,272,4
-1380,497,4
-1747,432,4
-1568,277,4
-1527,190,4
-1467,234,4
-1540,272,4
-1787,536,4
-1314,441,4
-1561,307,4
-1650,465,4
-1381,408,4
-1515,483,4
-1412,198,4
-1377,163,4
-1734,294,4
-1482,543,4
-1398,295,4
-1518,145,4
-1428,444,4
-1721,379,4
-1587,210,4
-1701,180,4
-1487,215,4
-1563,208,4
-1622,386,4
-1680,108,4
-1755,476,4
-1728,561,4
-1351,552,4
-1472,205,4
-1700,510,4
-1409,531,4
-1523,449,4
-1721,475,4
-1779,252,4
-1564,416,4
-1722,441,4
-1718,163,4
-1398,554,4
-1729,251,4
-1595,315,4
-1687,211,4
-1344,408,4
-1530,499,4
-1603,567,4
-1729,374,4
-1636,365,4
-1779,373,4
-1744,430,4
-1305,396,4
-1457,488,4
-1626,228,4
-1657,131,4
-1748,384,4
-1413,438,4
-1676,419,4
-1666,217,4
-1717,173,4
-1340,466,4
-1782,438,4
-1309,304,4
-1746,406,4
-1492,167,4
-1785,450,4
-1639,355,4
-1416,256,4
-1434,215,4
-1575,130,4
-1636,382,4
-1529,522,4
-1542,327,4
-1771,409,4
-1448,110,4
-1708,388,4
-1474,295,4
-1489,125,4
-1712,240,4
-1721,262,4
-1656,426,4
-1457,151,4
-1541,248,4
-1631,351,4
-1456,445,4
-1482,193,4
-1424,144,4
-1602,258,4
-1377,334,4
-1593,380,4
-1603,480,4
-1614,570,4
-1744,472,4
-1796,219,4
-1646,495,4
-1778,154,4
-1745,585,4
-1687,536,4
-1705,318,4
-1596,586,4
-1570,365,4
-1477,370,4
-1558,335,4
-1697,442,4
-1537,223,4
-1683,133,4
-1575,417,4
-1614,430,4
-1731,455,4
-1774,331,4
-1558,254,4
-1797,333,4
-1365,294,4
-1450,271,4
-1329,189,4
-1708,438,4
-1496,516,4
-1529,587,4
-1396,192,4
-1399,511,4
-1744,440,4
-1637,212,4
-1601,308,4
-1581,323,4
-1671,199,4
-1339,483,4
-1681,580,4
-1649,392,4
-1521,404,4
-1363,210,4
-1679,506,4
-1775,445,4
-1380,466,4
-1335,516,4
-1543,438,4
-1562,584,4
-1311,421,4
-1689,113,4
-1612,387,4
-1645,525,4
-1598,179,4
-1645,434,4
-1554,116,4
-1708,265,4
-1602,290,4
-1782,140,4
-1706,350,4
-1453,551,4
-1573,464,4
-1550,351,4
-1700,407,4
-1711,312,4
-1344,126,4
-1667,372,4
-1513,466,4
-1389,208,4
-1709,505,4
-1656,356,4
-1579,289,4
-1734,325,4
-1785,451,4
-1441,454,4
-2095,130,13
-2235,590,13
-2014,570,13
-1920,399,13
-2364,244,13
-2215,145,13
-2077,418,13
-2322,216,13
-2303,584,13
-2058,118,13
-2035,255,13
-2309,472,13
-2394,154,13
-1968,345,13
-2389,510,13
-2400,248,13
-2001,105,13
-2096,178,13
-2364,472,13
-2117,310,13
-2020,288,13
-2276,464,13
-2243,188,13
-2106,408,13
-2357,500,13
-2112,523,13
-2241,157,13
-2043,110,13
-1929,505,13
-2279,321,13
-2011,418,13
-1980,136,13
-2301,459,13
-2160,200,13
-2270,359,13
-1998,227,13
-2086,164,13
-2238,549,13
-1980,507,13
-2281,127,13
-1961,421,13
-1931,247,13
-2382,179,13
-2135,267,13
-2282,319,13
-1923,451,13
-2005,332,13
-1956,217,13
-1965,196,13
-1950,131,13
-2324,505,13
-2209,290,13
-1941,412,13
-2214,265,13
-2142,144,13
-2005,517,13
-2185,182,13
-2099,469,13
-2289,298,13
-2174,416,13
-2042,302,13
-2252,440,13
-2093,144,13
-2304,535,13
-2038,437,13
-2367,202,13
-1986,461,13
-1964,553,13
-2363,160,13
-2224,363,13
-2176,526,13
-1975,561,13
-2381,293,13
-2139,171,13
-2375,138,13
-2161,323,13
-2042,312,13
-2057,533,13
-2360,382,13
-1936,116,13
-1980,419,13
-1934,355,13
-2232,192,13
-2315,404,13
-2322,178,13
-2168,574,13
-1912,149,13
-1972,499,13
-2175,409,13
-2159,437,13
-2322,182,13
-2281,402,13
-2221,435,13
-2285,498,13
-2393,411,13
-1945,420,13
-1919,378,13
-1926,294,13
-2188,268,13
-2171,438,13
-2210,295,13
-2373,565,13
-1936,181,13
-2189,154,13
-2305,532,13
-2107,342,13
-2127,345,13
-2211,220,13
-2362,534,13
-2382,364,13
-2084,320,13
-2052,156,13
-2162,315,13
-2191,118,13
-1907,418,13
-2379,286,13
-2246,427,13
-2046,176,13
-2331,182,13
-2321,529,13
-2316,306,13
-2379,587,13
-2353,277,13
-1978,524,13
-2135,227,13
-2139,270,13
-2169,290,13
-1962,578,13
-1903,582,13
-2002,401,13
-2040,565,13
-2153,334,13
-2209,395,13
-2119,335,13
-2210,218,13
-1993,443,13
-1944,493,13
-2078,165,13
-2203,402,13
-2145,153,13
-1942,108,13
-2361,116,13
-1914,207,13
-2349,339,13
-1900,278,13
-1950,453,13
-2382,326,13
-2076,566,13
-2234,141,13
-2326,540,13
-2022,170,13
-2067,514,13
-2154,405,13
-2151,580,13
-1993,370,13
-2396,430,13
-1998,123,13
-2063,385,13
-2012,126,13
-2390,343,13
-2238,188,13
-2006,546,13
-1902,599,13
-2397,194,13
-2297,406,13
-2011,571,13
-2227,416,13
-1988,526,13
-2107,159,13
-2197,400,13
-2240,437,13
-2309,406,13
-2202,513,13
-2013,541,13
-2280,568,13
-2208,361,13
-2054,297,13
-2121,161,13
-2190,546,13
-2051,553,13
-2008,569,13
-2196,275,13
-2267,521,13
-2112,212,13
-2323,243,13
-1970,207,13
-2239,337,13
-2062,116,13
-2050,547,13
-2189,255,13
-2190,348,13
-1932,555,13
-2149,165,13
-2367,406,13
-2036,144,13
-1912,263,13
-1925,414,13
-2324,313,13
-2381,112,13
-1938,133,13
-2135,548,13
-2253,335,13
-2127,587,13
-1919,391,13
-2278,401,13
-2127,554,13
-2001,486,13
-2188,369,13
-2385,183,13
-1919,594,13
-2157,122,13
-2083,407,13
-2025,452,13
-2375,175,13
-1982,470,13
-2091,522,13
-2028,247,13
-2210,166,13
-2314,443,13
-2140,465,13
-2205,379,13
-2266,548,13
-2180,317,13
-2327,154,13
-1942,452,13
-2105,218,13
-2100,287,13
-2041,546,13
-2254,319,13
-1922,148,13
-2273,145,13
-2072,315,13
-1938,343,13
-2275,421,13
-2124,466,13
-2064,117,13
-2213,182,13
-2240,560,13
-2274,145,13
-2191,175,13
-2291,365,13
-1943,368,13
-2379,242,13
-2045,304,13
-2105,144,13
-1931,251,13
-1951,188,13
-2005,342,13
-1915,159,13
-2046,224,13
-2077,168,13
-2035,186,13
-2200,431,13
-2114,111,13
-2035,587,13
-2021,484,13
-2138,484,13
-2219,596,13
-2368,449,13
-2077,577,13
-2034,195,13
-2093,175,13
-2354,422,13
-2116,555,13
-2170,188,13
-2309,222,13
-1997,120,13
-2124,204,13
-2111,251,13
-2225,379,13
-1904,321,13
-1976,193,13
-2091,446,13
-1990,535,13
-2299,222,13
-1983,140,13
-2141,165,13
-2371,322,13
-2351,126,13
-2381,518,13
-2015,553,13
-1951,551,13
-2061,591,13
-1931,372,13
-2358,274,13
-2285,435,13
-2258,438,13
-2348,163,13
-2167,165,13
-2396,256,13
-2135,113,13
-2273,176,13
-2291,376,13
-1943,501,13
-2130,278,13
-2339,552,13
-1905,100,13
-2297,231,13
-2012,331,13
-2364,455,13
-2191,180,13
-2095,526,13
-2352,490,13
-2098,550,13
-2232,328,13
-2035,594,13
-2286,450,13
-2319,556,13
-2227,121,13
-1966,117,13
-2114,259,13
-2272,303,13
-2245,326,13
-2296,382,13
-2179,544,13
-2361,387,13
-2061,327,13
-2338,251,13
-1936,255,13
-2031,322,13
-2116,211,13
-1964,189,13
-1997,157,13
-2251,111,13
-2259,142,13
-2039,275,13
-2013,345,13
-2061,223,13
-2363,373,13
-1968,513,13
-2043,341,13
-1970,529,13
-2352,190,13
-2360,173,13
-2053,160,13
-1915,324,13
-2332,600,13
-2183,527,13
-2151,421,13
-2335,232,13
-2049,208,13
-2270,122,13
-1967,429,13
-1915,293,13
-2075,558,13
-2306,503,13
-2125,259,13
-2356,204,13
-2079,396,13
-2138,152,13
-2024,486,13
-2058,179,13
-2128,481,13
-2014,439,13
-2104,259,13
-2366,492,13
-2186,123,13
-2000,572,13
-2298,403,13
-2036,464,13
-2346,406,13
-2226,376,13
-2173,339,13
-2061,293,13
-2311,111,13
-2214,559,13
-2141,477,13
-1913,305,13
-1947,219,13
-2151,123,13
-1927,535,13
-2165,275,13
-2094,355,13
-2028,469,13
-2147,106,13
-2248,241,13
-2101,298,13
-2016,243,13
-2369,333,13
-2008,148,13
-1941,516,13
-2396,342,13
-2121,416,13
-2393,293,13
-2075,391,13
-2003,172,13
-2229,283,13
-2357,344,13
-1933,128,13
-2190,357,13
-2359,551,13
-2117,492,13
-2386,188,13
-2033,563,13
-2267,169,13
-2304,537,13
-2305,541,13
-2310,214,13
-2138,301,13
-2192,377,13
-2375,454,13
-2275,588,13
-2370,219,13
-1977,328,13
-2235,344,13
-2388,572,13
-2028,520,13
-2262,436,13
-2177,498,13
-2218,133,13
-2106,129,13
-2204,239,13
-2115,549,13
-1937,512,13
-2048,109,13
-2248,471,13
-2227,491,13
-1925,331,13
-1988,493,13
-1925,587,13
-2090,574,13
-2294,389,13
-2340,133,13
-2383,155,13
-2063,288,13
-1966,254,13
-2340,311,13
-2082,218,13
-2378,217,13
-2381,520,13
-2079,261,13
-2233,596,13
-1916,182,13
-1924,564,13
-2158,540,13
-1992,169,13
-2399,325,13
-2011,390,13
-1935,468,13
-2342,558,13
-2221,445,13
-2025,230,13
-2190,483,13
-2248,446,13
-1915,226,13
-2117,352,13
-2200,341,13
-1926,447,13
-2161,232,13
-2398,134,13
-2375,168,13
-2098,313,13
-2139,556,13
-2087,587,13
-2262,488,13
-1949,156,13
-2294,237,13
-2309,229,13
-1928,326,13
-2088,527,13
-2237,370,13
-1918,480,13
-2055,551,13
-2286,125,13
-2057,165,13
-2044,519,13
-2307,441,13
-2144,180,13
-1992,457,13
-2123,478,13
-2220,552,13
-2135,238,13
-2174,265,13
-2111,465,13
-1929,373,13
-1942,481,13
-2260,182,13
-1939,459,13
-2361,295,13
-2013,488,13
-2318,475,13
-2073,303,13
-2002,492,13
-2063,122,13
-1916,156,13
-2375,536,13
-2245,304,13
-2150,267,13
-2139,258,13
-1918,220,13
-2118,481,13
-2051,514,13
-2186,360,13
-1958,249,13
-2242,191,13
-2175,360,13
-1981,199,13
-2221,139,13
-2255,352,13
-2154,386,13
-2210,469,13
-1905,447,13
-1952,173,13
-2209,236,13
-2383,150,13
-1914,215,13
-2317,517,13
-2211,220,13
-2060,265,13
-2382,380,13
-2270,525,13
-2285,213,13
-2321,536,13
-2382,244,13
-2394,404,13
-2350,456,13
-1903,331,13
-2305,120,13
-2119,450,13
-2187,308,13
-2187,368,13
-2018,211,13
-2257,152,13
-2376,325,13
-2129,233,13
-2098,518,13
-1969,202,13
-1990,477,13
-2243,561,13
-2039,596,13
-1914,590,13
-2202,378,13
-2277,174,13
-2277,292,13
-2049,340,13
-2375,417,13
-1950,536,13
-1949,163,13
-2212,461,13
-2328,404,13
-2332,154,13
-2253,101,13
-2268,188,13
-2038,535,13
-1997,246,13
-2163,174,13
-2172,299,13
-1915,547,13
-2014,567,13
-2390,203,13
-2182,266,13
-1945,242,13
-1918,381,13
-1917,390,13
-2392,106,13
-2001,562,13
-2258,193,13
-2088,316,13
-1983,228,13
-2377,595,13
-2100,317,13
-1939,377,13
-2058,106,13
-2119,423,13
-2077,465,13
-1923,206,13
-2391,567,13
-2091,491,13
-2200,185,13
-2258,362,13
-2242,407,13
-2276,152,13
-2017,240,13
-2048,485,13
-2351,488,13
-2122,121,13
-1940,498,13
-2132,420,13
-2007,583,13
-2049,366,13
-1938,533,13
-2086,484,13
-2016,438,13
-2127,367,13
-2067,499,13
-2320,126,13
-2383,478,13
-2238,222,13
-2134,520,13
-2085,147,13
-1932,105,13
-2263,129,13
-2094,460,13
-2137,320,13
-2375,158,13
-2325,505,13
-2175,307,13
-2244,476,13
-2341,149,13
-2021,161,13
-2220,157,13
-2283,457,13
-2341,211,13
-2000,222,13
-1967,511,13
-2353,239,13
-2361,429,13
-2206,225,13
-1903,486,13
-2010,150,13
-2219,265,13
-2136,403,13
-2156,555,13
-2084,491,13
-2307,559,13
-2186,389,13
-2066,376,13
-2110,375,13
-1957,393,13
-2051,253,13
-1975,105,13
-1947,554,13
-2129,114,13
-2124,236,13
-2147,303,13
-2280,537,13
-2365,215,13
-2024,299,13
-2019,267,13
-2224,399,13
-2362,532,13
-2160,353,13
-1980,560,13
-2362,526,13
-2231,556,13
-2330,148,13
-2077,347,13
-2098,259,13
-2247,206,13
-2114,140,13
-2028,436,13
-2388,418,13
-2400,529,13
-1996,374,13
-2172,316,13
-1906,453,13
-2318,478,13
-2007,582,13
-2024,458,13
-1945,145,13
-2267,563,13
-2008,480,13
-2022,228,13
-1962,326,13
-2320,126,13
-1903,474,13
-2326,317,13
-2296,108,13
-1993,301,13
-2065,387,13
-2096,104,13
-2284,149,13
-2229,178,13
-2241,366,13
-2300,395,13
-2235,274,13
-2113,478,13
-2119,261,13
-2017,347,13
-2370,144,13
-2121,408,13
-2101,200,13
-1903,184,13
-2186,599,13
-2109,275,13
-1982,546,13
-2261,176,13
-2042,209,13
-2007,154,13
-2211,160,13
-2185,417,13
-2131,286,13
-2182,210,13
-2119,426,13
-2091,179,13
-2136,189,13
-1904,161,13
-2235,466,13
-1984,161,13
-2066,294,13
-2322,240,13
-1944,582,13
-2006,188,13
-2275,225,13
-1987,268,13
-2263,293,13
-2218,330,13
-2346,467,13
-2248,492,13
-2234,540,13
-2226,547,13
-2315,101,13
-1916,225,13
-2203,467,13
-2304,449,13
-1964,513,13
-2142,175,13
-2081,353,13
-2243,103,13
-2378,340,13
-2166,415,13
-2263,366,13
-2393,403,13
-2191,379,13
-2191,318,13
-2329,371,13
-2041,465,13
-2078,290,13
-2340,402,13
-2290,482,13
-2108,345,13
-2396,132,13
