x,y,cluster
5.07438,14.9977,3
49.7838,86.5254,0
76.59,49.9645,9
20.5834,64.7449,4
4.55594,89.8109,8
1.42988,83.0634,8
16.5147,69.2623,8
72.178,89.6416,2
12.7498,15.8222,3
53.433,92.8892,0
20.9518,80.8085,8
60.2485,56.5669,5
29.3799,98.7768,8
72.1229,96.5605,2
49.596,87.4416,0
33.3116,54.6704,4
2.43927,83.0954,8
41.1958,79.0293,0
33.06,61.7792,4
43.7742,37.6159,5
51.5901,45.2041,5
20.6793,68.1048,4
14.4663,92.8573,8
57.7464,27.2161,1
8.6795,11.1794,3
20.1053,29.6313,3
91.9879,80.3538,2
86.1982,21.3678,6
79.1306,58.3211,9
17.9283,28.7266,3
45.7627,51.2399,5
83.397,48.202,9
34.3353,24.5928,7
27.2313,67.3953,4
86.372,71.0054,2
5.01119,37.9621,4
16.2095,25.6905,3
6.06691,30.6758,3
18.5478,63.8133,4
57.8919,27.2273,1
74.9928,77.9972,2
56.8586,66.9807,5
58.351,43.0568,5
88.3485,37.4816,9
1.37794,6.2768,3
66.2082,47.1406,5
57.5167,49.6052,5
95.3426,91.8521,2
74.198,22.5738,6
59.2473,60.57,5
93.5793,64.2585,9
98.532,9.78879,6
89.949,4.59894,6
40.4646,8.49684,7
68.4123,98.3565,2
35.7241,43.405,5
76.3537,92.5828,2
10.3857,34.7047,3
35.6396,98.7342,0
72.1863,37.0175,9
5.01097,38.3945,4
84.1581,62.5277,9
87.9997,79.5007,2
54.3797,62.1977,5
2.07456,13.6271,3
22.7676,95.6538,8
77.8856,21.2996,6
5.44263,67.8347,8
25.8986,45.9072,4
76.3315,94.3109,2
44.2638,12.0556,7
37.7159,20.6175,7
4.6384,48.1016,4
55.3221,40.278,5
46.8358,27.5084,7
77.2955,51.8467,9
65.9029,61.4537,5
14.3744,53.9025,4
40.9544,68.7542,0
16.1002,43.0289,4
82.3812,38.8678,9
38.6828,60.2669,5
60.1674,44.1254,5
28.1015,86.066,8
90.0327,4.43303,6
80.3769,34.2964,6
16.4887,18.0928,3
54.9139,21.1271,1
66.1943,10.236,1
61.4051,13.0301,1
37.7444,38.7006,7
64.8768,3.64725,1
0.154231,79.2512,8
57.5498,41.1086,5
48.0054,73.65,0
84.1376,30.3866,6
12.5177,22.8203,3
90.6535,72.6852,2
66.9458,18.7551,1
58.7512,56.9784,5
23.1881,39.1281,4
91.2748,39.6768,9
57.2208,46.1887,5
60.8038,23.4152,1
56.4247,22.2089,1
36.4453,94.1691,0
60.9095,1.32212,1
97.8164,61.0637,9
80.5734,55.3662,9
2.17231,28.5787,3
29.0161,86.3099,8
58.9654,41.5339,5
9.13021,49.6189,4
14.2191,76.076,8
68.374,72.9703,2
33.0544,91.5621,0
12.0984,24.3292,3
31.2388,69.3192,0
70.5179,92.0427,2
92.7344,26.9427,6
14.2516,29.1797,3
21.1118,75.161,8
30.5018,18.9282,7
36.2247,11.0751,7
74.2943,38.397,9
39.6539,3.31046,7
24.7069,98.6193,8
44.8443,33.8371,7
48.2382,59.0634,5
9.91307,16.6122,3
32.0336,42.9675,4
8.17425,44.132,4
67.2967,39.4131,5
13.4512,37.8146,4
31.4558,6.18557,7
64.7572,45.7073,5
35.3652,85.869,0
20.8684,65.867,4
4.79719,57.0931,4
76.9422,79.0915,2
95.4901,16.5961,6
82.402,20.197,6
15.2153,27.2463,3
54.0341,63.4535,5
86.3097,63.9472,9
80.0657,18.3433,6
6.91464,88.24,8
62.4753,74.2113,0
27.653,75.9265,8
12.0259,59.1088,4
82.1121,76.7831,2
4.81614,17.4773,3
62.6521,25.6845,1
83.3444,67.4493,9
82.7776,60.2865,9
46.5409,78.2677,0
76.8826,28.9428,6
98.4647,92.0979,2
56.1892,52.4988,5
55.5515,42.4989,5
16.446,35.6172,4
60.8422,23.3606,1
23.8571,23.3175,3
97.5719,51.5102,9
99.244,9.59779,6
10.619,81.3561,8
86.3809,15.4351,6
98.8334,49.033,9
41.1196,82.1778,0
16.4824,23.8972,3
42.4643,63.0232,5
2.16487,19.3469,3
91.9661,0.62956,6
11.4449,48.1552,4
53.1284,66.9963,5
90.6541,69.5743,2
2.61352,51.4962,4
92.935,26.4707,6
74.8138,90.5069,2
77.9808,74.0578,2
0.104668,88.5998,8
55.4139,86.4856,0
4.03496,54.2473,4
35.5186,45.1546,5
36.4251,52.0009,5
69.0518,78.8895,2
15.0242,71.2167,8
98.2364,6.99021,6
71.8462,9.68127,1
55.1454,24.9746,1
76.6776,45.7995,9
94.5489,79.2911,2
97.2957,87.4839,2
5.76177,72.1095,8
77.9907,83.7426,2
46.1673,78.0954,0
72.3425,1.58118,1
64.581,76.3774,2
55.8285,0.0995782,1
21.532,92.2537,8
52.1005,90.5838,0
71.1431,67.1247,2
61.8004,69.3796,0
74.1149,33.6466,6
79.0608,29.2603,6
58.6212,55.7384,5
75.0598,53.1701,9
35.0295,72.3555,0
40.654,40.7913,5
44.465,18.6447,7
24.5339,90.6323,8
96.7402,96.8764,2
92.2135,61.3211,9
73.2538,48.042,9
61.4207,94.7858,0
40.2956,13.5212,7
85.3696,11.4388,6
80.6459,47.17,9
80.8183,54.7608,9
80.8166,59.8792,9
84.0211,39.4378,9
15.6176,59.0809,4
92.608,50.6471,9
31.4364,33.262,7
91.4384,75.9014,2
51.9067,15.9723,1
66.5337,48.6468,5
12.8487,58.7472,4
9.96798,86.1025,8
6.78914,71.3887,8
80.8883,47.0848,9
84.9099,66.2579,9
58.5236,65.5559,5
13.4279,39.3419,4
20.3167,94.2445,8
99.2211,4.33776,6
33.6824,14.8387,7
63.4187,26.2903,1
65.4858,94.8551,2
59.5523,56.9242,5
70.7565,11.459,1
72.8966,37.2902,9
60.1058,85.7453,0
96.0373,70.0738,2
71.8478,2.82646,1
41.4625,52.7361,5
49.9112,26.3724,7
18.9939,8.43483,3
91.9283,32.4218,6
47.7768,12.245,7
26.6663,46.9979,4
16.5827,60.3487,4
61.8365,80.0014,0
86.639,27.3223,6
74.8564,46.1913,9
84.2466,45.6129,9
57.6502,57.1431,5
82.9031,17.7561,6
42.8884,78.9404,0
87.8299,14.7362,6
81.7669,29.2924,6
67.4723,31.6781,1
55.6648,86.4662,0
40.1129,47.5931,5
18.888,87.8897,8
59.8381,45.5543,5
34.8876,76.4208,0
5.90295,96.7241,8
56.4221,92.5419,0
24.0465,31.2786,7
38.7332,8.29303,7
76.8915,96.3834,2
65.4362,59.7946,5
14.1395,8.32456,3
38.7349,1.96933,7
23.0607,20.5018,3
31.2617,90.533,0
52.1799,86.9265,0
76.9992,92.2929,2
34.5196,95.8872,0
80.1826,94.3577,2
41.4415,15.0701,7
70.7785,47.3444,9
11.7943,27.2006,3
39.8864,35.8407,7
58.4792,78.6196,0
44.1337,35.3707,7
75.003,9.56991,6
95.1652,89.1425,2
17.8945,33.9002,3
91.1118,40.9552,9
54.402,22.3735,1
31.4882,6.58191,7
9.29999,8.48739,3
98.8748,43.8196,9
4.37456,79.0574,8
38.1773,45.816,5
94.1275,8.95575,6
93.1605,5.92177,6
36.1564,33.0468,7
41.7625,94.6355,0
11.6664,85.8962,8
30.0062,86.6694,8
95.4661,25.1714,6
75.8118,13.3606,6
59.0716,66.9236,5
54.3158,13.4736,1
89.2971,85.804,2
20.0555,98.5971,8
94.2914,18.9303,6
42.4167,98.666,0
97.9876,80.594,2
44.482,92.1151,0
89.5497,37.6425,9
98.0369,25.7061,6
70.6893,39.7994,9
20.3416,82.3557,8
25.6956,50.3478,4
69.025,21.1618,1
75.5192,44.8368,9
34.5224,34.5908,7
11.7604,88.8382,8
48.0644,1.05751,1
74.6422,68.1199,2
99.6546,68.9336,9
87.0501,42.0713,9
67.5996,85.0377,2
22.6652,12.0816,3
77.1528,12.2149,6
49.724,75.1897,0
37.921,20.4133,7
14.9891,58.2626,4
2.769,40.6847,4
8.6104,71.794,8
61.8465,84.1296,0
16.6308,96.3689,8
18.7205,28.3913,3
85.2071,66.7848,9
29.4488,59.8493,4
34.9047,29.1034,7
28.7829,21.9548,7
71.1746,96.3825,2
6.99256,93.8398,8
8.46406,84.1454,8
6.05476,58.1881,4
59.3351,43.9757,5
78.6014,74.3243,2
2.23834,81.3704,8
15.009,10.8487,3
53.1645,76.8555,0
94.9784,69.7953,2
73.2244,13.6988,1
98.1866,58.4315,9
80.4837,27.6354,6
18.2807,15.3884,3
56.7387,47.0636,5
37.3432,27.9133,7
43.4461,44.3358,5
21.7532,51.9102,4
28.4812,27.8079,7
10.0983,87.8163,8
71.7837,88.6997,2
62.1406,74.022,0
70.0702,77.1496,2
84.8708,23.2346,6
54.0051,79.8491,0
93.0299,27.2295,6
93.548,91.2165,2
85.661,74.0317,2
18.8519,3.94172,3
89.42,75.5906,2
51.0054,26.7633,1
3.50397,94.4515,8
71.0991,25.2572,1
46.3617,99.5802,0
53.0651,56.46,5
87.3966,24.8488,6
45.1597,49.5372,5
98.8708,15.2299,6
26.6868,83.7416,8
38.4645,80.6919,0
63.5907,31.4945,1
7.92146,57.1387,4
22.711,93.5824,8
31.1704,41.5629,4
97.5242,20.5904,6
17.1535,48.5295,4
47.3537,20.6575,7
42.981,18.4527,7
45.9146,89.3427,0
18.033,98.9797,8
45.8027,5.42957,7
23.8285,90.9624,8
54.9668,22.6994,1
6.19234,81.6536,8
6.44096,44.6569,4
62.3455,70.0317,0
76.1514,70.267,2
27.1704,98.8624,8
63.8494,58.3408,5
40.4253,61.3736,5
78.9312,57.5788,9
9.90309,26.2849,3
78.2363,52.8841,9
44.7376,24.1509,7
42.2268,62.7706,5
23.1307,88.0295,8
68.2002,46.9592,9
78.9919,23.167,6
69.6586,85.1843,2
4.82055,76.0995,8
29.8411,67.1661,4
46.1312,5.99253,7
37.4331,73.3017,0
4.85492,1.2825,3
31.6425,45.2802,4
62.6561,10.5737,1
2.85903,72.5592,8
36.8586,81.0953,0
25.4433,81.5962,8
5.24628,67.6701,8
44.3668,28.377,7
55.6996,12.567,1
75.3362,34.6915,9
35.7339,44.9948,5
19.8758,40.5545,4
21.0943,49.7169,4
7.72056,67.2255,4
55.7094,45.1536,5
40.5272,60.5644,5
46.4361,72.1697,0
5.84458,9.09222,3
82.7433,8.70361,6
81.6514,19.6019,6
89.799,7.09465,6
1.19805,95.0452,8
74.7647,45.5648,9
23.4222,30.4643,7
58.1318,98.7584,0
65.1558,93.8657,2
43.7532,85.0316,0
34.4202,64.8475,0
34.7485,42.1408,5
32.073,90.4579,0
87.2944,72.6002,2
51.0223,33.7306,5
44.7699,56.8669,5
42.8228,27.5132,7
65.5705,24.4742,1
47.115,55.3695,5
31.5688,48.3131,4
50.4147,6.33355,1
93.8779,73.8369,2
36.7979,52.0098,5
72.5953,1.95367,1
45.8755,16.3484,7
86.9853,80.2957,2
81.1959,21.7338,6
22.4365,13.2689,3
12.1917,9.73089,3
85.8691,63.214,9
43.4614,30.6389,7
20.0809,86.2842,8
58.1521,85.6514,0
10.7584,5.26715,3
41.0208,42.3272,5
53.5802,91.4355,0
48.6608,47.4582,5
65.2724,85.4586,2
99.4679,37.8677,9
87.4123,45.3434,9
54.2161,74.3975,0
25.6391,35.412,7
96.1313,48.0756,9
48.6809,8.32298,1
57.8065,34.55,5
71.537,1.26794,1
65.1889,91.6179,2
87.5522,23.341,6
77.2692,98.3106,2
28.6081,18.2901,7
40.6378,82.1884,0
9.7256,89.2985,8
29.6466,74.998,8
74.7571,29.1145,6
12.8657,62.1694,4
74.4579,67.0819,2
36.567,0.0970381,7
2.49388,32.6983,3
48.1726,51.1748,5
41.0212,5.97912,7
85.7247,12.5582,6
7.24706,50.9136,4
4.17608,94.7992,8
74.2546,81.4453,2
93.1098,2.86278,6
99.7354,33.7475,6
85.0512,9.46101,6
23.0461,14.6977,3
84.459,97.8032,2
43.8122,97.3248,0
59.9726,18.2701,1
64.4066,96.5396,2
18.3672,66.9005,4
29.2378,66.5398,4
18.0753,70.2591,8
72.5189,3.8,1
82.8173,79.766,2
54.7136,86.9934,0
74.5652,28.9683,6
68.4387,67.675,2
31.831,68.1741,0
1.42255,16.8822,3
77.6351,24.4686,6
31.5799,62.0941,4
22.2718,75.3922,8
59.4189,82.2444,0
93.6623,23.8255,6
78.784,12.0295,6
90.726,8.0218,6
78.5693,8.80125,6
78.2809,51.0882,9
12.6012,61.0981,4
30.8542,67.3149,4
48.0915,5.41945,1
96.2832,16.5302,6
73.0945,28.1142,1
84.7043,74.517,2
44.9964,62.3394,5
98.9856,76.5764,2
24.4335,21.2574,7
51.9685,83.8524,0
3.5018,45.6308,4
7.67786,82.2858,8
57.6603,98.4038,0
90.3076,36.2296,9
7.20509,68.5884,8
87.3178,19.8063,6
29.6866,18.172,7
87.1212,77.7781,2
23.5915,83.4044,8
94.3082,96.686,2
11.5186,79.0125,8
71.203,56.515,9
41.3519,70.1886,0
33.0914,65.7854,0
91.446,85.0599,2
49.6377,94.9478,0
30.6907,57.3156,4
77.2335,88.351,2
55.7194,67.5411,5
24.5805,62.9245,4
36.1295,11.8984,7
82.7308,65.8161,9
30.0704,69.8521,0
43.5942,53.6619,5
53.2565,37.9024,5
50.3478,64.775,5
16.9149,21.5508,3
21.2901,58.2668,4
91.7394,54.3814,9
24.0522,83.1853,8
39.4413,73.6899,0
78.1331,70.1319,2
31.0054,55.3666,4
58.4829,86.7248,0
22.9077,83.0635,8
49.6493,59.0373,5
94.9618,32.3802,6
24.8534,25.0322,7
2.23226,68.4475,8
78.6941,55.4887,9
6.34997,29.042,3
20.2638,23.2649,3
50.5928,41.5538,5
81.5317,42.3321,9
95.9352,5.58385,6
25.5174,35.3765,7
79.2737,3.65052,6
5.50844,10.2791,3
59.0171,63.9914,5
97.004,81.9249,2
47.0548,46.6533,5
40.9622,42.0166,5
79.0335,65.8155,9
67.0488,81.2658,2
34.2631,45.743,5
36.7545,40.613,5
74.7849,57.0183,9
63.8779,25.3777,1
98.5721,45.4096,9
67.7098,94.5073,2
50.9935,93.2272,0
29.8838,30.2672,7
96.8777,35.3923,6
40.5464,55.8949,5
99.3836,37.5503,9
37.8198,46.4384,5
84.2037,78.7819,2
88.4551,63.2372,9
44.5974,55.5039,5
44.503,78.8605,0
1.24686,81.2575,8
19.4736,76.0318,8
38.2758,83.3515,0
1.40942,36.8479,4
28.7611,69.1192,8
31.3552,79.7546,0
62.3464,61.239,5
10.0218,59.2241,4
96.6313,50.5682,9
15.119,96.0149,8
88.1186,52.9388,9
42.4533,72.3222,0
31.7207,30.9084,7
35.5595,76.3181,0
86.4123,80.0625,2
55.1786,87.6592,0
61.32,74.6522,0
63.6909,99.5958,2
58.0037,65.1003,5
36.4437,86.7649,0
34.2195,67.7989,0
66.5195,96.5659,2
29.0379,76.5413,8
55.7901,25.6692,1
27.1095,70.9091,8
21.6842,15.2281,3
23.8478,64.1375,4
87.5503,55.5685,9
95.0459,23.1098,6
31.8866,81.4582,0
3.17227,87.0652,8
69.1173,64.4922,9
61.7174,32.8083,1
64.088,19.7211,1
97.9086,0.531704,6
6.48598,32.1281,3
68.3306,73.0055,2
28.694,97.3685,8
49.5468,84.4841,0
23.0378,76.6564,8
55.3932,44.7219,5
91.8845,79.241,2
8.85944,79.4348,8
34.8095,3.90533,7
2.54461,66.6961,4
85.3635,5.71688,6
53.7613,54.4809,5
70.2091,15.4787,1
87.2891,34.2972,6
35.1998,85.1977,0
34.8289,41.6858,5
17.3258,3.15946,3
14.6913,46.0199,4
0.528001,64.2381,4
30.504,23.5658,7
40.8945,85.8971,0
68.2877,32.7789,1
65.1381,77.1472,2
12.2138,99.9476,8
81.0525,14.7584,6
66.6436,66.416,5
20.4752,20.4049,3
20.8969,90.6844,8
35.8836,8.18597,7
24.9815,71.0835,8
93.3837,59.8104,9
12.7693,10.7095,3
62.9698,27.4606,1
56.7294,63.4978,5
91.6987,87.2333,2
87.0636,32.5932,6
73.1305,55.3513,9
65.3721,38.2686,5
32.4985,77.5859,0
38.2161,13.551,7
92.3443,4.85975,6
79.967,12.8195,6
25.2647,0.863853,3
3.50388,61.1483,4
9.04983,28.4854,3
32.2318,2.4335,7
88.2958,45.0011,9
13.143,51.2656,4
72.4617,69.8723,2
14.7635,64.1604,4
57.1057,1.82711,1
96.7536,30.2361,6
57.1785,62.1257,5
68.5047,89.677,2
39.7116,6.72083,7
3.22794,32.0559,3
11.5806,83.1949,8
44.8754,36.8452,5
84.0588,48.3793,9
97.9935,93.1086,2
76.8647,30.2253,6
95.5421,65.1605,9
75.2264,8.68509,6
16.4261,47.688,4
78.5574,31.1896,6
11.8484,35.6631,4
33.0167,8.60201,7
65.8992,90.1952,2
70.7277,34.4039,1
79.8721,10.4394,6
41.1248,83.1,0
42.4953,52.7054,5
66.295,87.3707,2
89.5506,50.3538,9
35.75,87.5441,0
43.4624,12.6147,7
17.7694,39.0045,4
77.7752,92.9958,2
47.6896,94.2013,0
40.6838,26.247,7
25.3909,52.5323,4
61.9101,58.4076,5
61.1343,27.8094,1
48.6028,31.862,7
62.2133,28.4749,1
42.3014,3.33808,7
11.5749,84.7967,8
56.0434,77.8699,0
72.1674,45.594,9
28.2236,7.91743,7
33.1382,71.686,0
20.5321,50.9076,4
10.6905,98.3073,8
43.9034,58.38,5
92.5086,84.5873,2
84.6271,17.8996,6
37.1195,46.5372,5
76.3072,98.2538,2
74.3465,24.9099,6
30.1158,36.5598,7
53.3848,72.4172,0
39.8979,64.9597,5
57.2139,95.9414,0
42.8296,29.3813,7
41.5354,71.0532,0
37.2987,74.6736,0
42.7392,57.8309,5
25.5812,53.4297,4
56.1382,69.4847,0
11.8098,48.6469,4
54.0719,96.4368,0
66.5464,91.1915,2
42.974,42.8536,5
89.4453,17.3205,6
67.7635,19.5611,1
53.8804,21.1483,1
91.9783,93.7783,2
86.108,49.1922,9
89.7196,28.9376,6
78.5735,31.255,6
99.9908,15.8722,6
5.92863,42.73,4
73.7031,31.5098,6
96.1598,29.8413,6
0.994497,7.96953,3
78.4882,55.0664,9
4.40634,45.0346,4
46.2579,47.3803,5
87.8882,35.7032,9
64.7008,55.6517,5
55.2642,18.5812,1
76.7999,47.2425,9
12.3595,62.9079,4
96.4347,2.07911,6
91.8455,75.0081,2
33.3341,91.8363,0
90.8804,39.2628,9
34.5664,64.5835,0
70.7726,30.7261,1
94.4248,71.7671,2
38.6957,72.913,0
26.8335,43.102,4
17.9476,73.0914,8
90.4823,5.83574,6
8.79459,55.1832,4
61.4874,64.0588,5
73.7644,38.2873,9
11.3013,86.1238,8
1.19528,7.73595,3
88.2029,93.0408,2
82.7441,21.5371,6
84.8771,73.6245,2
60.7999,19.4435,1
38.2079,31.5725,7
50.1696,32.6327,7
3.33958,88.8653,8
5.54573,30.1731,3
31.9673,23.4933,7
3.26455,22.4496,3
29.329,12.0591,7
77.6328,90.8164,2
76.118,51.3971,9
29.1038,87.4193,8
37.5209,30.2991,7
95.1552,25.7239,6
23.3399,77.8993,8
47.261,8.21698,7
51.5238,8.06081,1
27.6605,89.7317,8
39.6333,77.8301,0
22.3645,42.9729,4
66.6954,27.9102,1
73.146,98.6626,2
51.4035,76.4105,0
21.1122,80.7325,8
88.4697,98.745,2
71.549,64.5876,9
50.1421,0.652755,1
52.0069,87.663,0
30.9518,47.1621,4
13.3869,54.2917,4
25.0614,60.6479,4
62.5087,76.5852,0
68.7087,90.1691,2
66.3169,8.34196,1
67.9992,88.6813,2
51.3148,34.6946,5
16.5915,24.4608,3
33.3572,67.995,0
0.871321,54.4694,4
48.7276,89.341,0
53.2144,20.2766,1
53.9286,3.35645,1
20.9293,5.93553,3
91.0195,51.8811,9
53.0976,4.40637,1
6.17281,78.159,8
65.0542,68.6815,5
54.7442,33.7629,5
58.8506,21.0611,1
42.1049,26.8498,7
9.74245,93.4197,8
61.5444,26.334,1
17.8805,94.9016,8
94.329,18.7518,6
49.371,43.0566,5
8.0928,2.58536,3
63.3332,62.0214,5
5.94181,84.2625,8
67.957,96.9613,2
36.1436,21.0546,7
1.36765,42.3164,4
99.2136,66.4219,9
10.9979,53.9578,4
0.184795,69.8485,8
75.0189,42.2897,9
96.6983,84.7614,2
35.7094,58.2427,5
11.0954,53.5898,4
53.1443,5.42439,1
72.3416,2.51531,1
48.481,80.4344,0
5.10067,11.8142,3
42.4559,11.0425,7
96.0766,10.4128,6
8.00375,32.2202,3
31.4674,9.3714,7
74.5366,30.681,6
75.7933,85.5345,2
84.6389,75.9781,2
55.383,59.6578,5
18.2677,52.0813,4
44.4192,53.9771,5
10.324,55.5145,4
7.56693,63.4684,4
60.9389,79.9086,0
65.9837,9.4199,1
60.343,71.0843,0
21.2341,2.79888,3
82.1268,17.3107,6
13.2117,90.1306,8
49.5309,44.6791,5
99.5019,24.0675,6
75.3601,75.2952,2
9.60204,59.999,4
51.2733,64.985,5
19.6568,69.541,8
17.0664,64.0759,4
23.5181,27.3904,7
19.5904,31.0851,3
90.8588,80.5294,2
10.9936,56.8424,4
89.9492,71.3367,2
27.9268,11.1833,7
74.1355,10.0536,1
28.494,87.3472,8
0.184134,78.0249,8
32.0263,99.6861,0
2.09241,7.38647,3
74.9813,11.6944,6
67.3855,26.2546,1
76.6795,87.0422,2
95.7956,93.7459,2
51.1182,19.3138,1
21.1363,70.7086,8
50.3989,11.995,1
51.238,61.3925,5
68.8375,41.1872,9
32.7291,96.7643,0
52.3705,6.86467,1
6.81785,80.8645,8
94.2119,7.00198,6
58.8894,26.2382,1
6.68806,60.9818,4
33.6247,81.6694,0
72.6762,1.01017,1
7.92398,49.3557,4
88.0524,3.71963,6
43.1016,39.1706,5
23.0334,64.2379,4
9.87923,73.4323,8
76.2329,61.1172,9
34.8248,45.0704,5
2.30444,67.5539,8
41.8346,54.675,5
74.4186,48.6525,9
35.5395,68.6305,0
55.6545,94.4289,0
94.8687,62.3425,9
55.4107,28.4934,1
44.0119,28.0869,7
29.5036,51.9359,4
77.4427,17.556,6
55.6555,20.5442,1
56.7266,78.6889,0
84.7821,66.6058,9
52.1212,61.015,5
27.723,86.9459,8
6.08537,30.0275,3
54.4998,47.92,5
84.7024,28.9184,6
96.5725,20.2419,6
97.5489,52.227,9
14.6708,92.4176,8
14.5695,70.0815,8
20.911,58.5814,4
98.1684,50.4146,9
10.5173,75.6111,8
67.9706,66.1728,9
96.1553,24.6972,6
44.8617,80.9374,0
91.303,96.9829,2
41.9524,19.026,7
83.9289,48.0378,9
49.0534,38.4287,5
95.9578,33.7559,6
67.3471,92.5303,2
53.9978,64.896,5
44.7573,68.6686,0
57.3136,59.3268,5
38.7501,78.2246,0
17.9082,36.9185,4
28.6392,28.4255,7
12.5296,96.6098,8
94.5983,8.68492,6
21.3069,39.4601,4
89.6223,12.6099,6
36.443,31.5747,7
31.6359,20.3719,7
79.6125,80.6893,2
58.8006,75.5702,0
14.4452,26.1477,3
68.1005,68.443,2
91.0437,12.8578,6
37.1116,48.3574,5
72.1845,75.8618,2
26.582,90.0927,8
12.7803,55.2212,4
18.5183,25.3099,3
51.831,13.1166,1
33.9948,73.1379,0
52.5767,23.6171,1
85.7478,89.0197,2
55.1918,17.3837,1
9.39157,34.8043,3
98.073,68.1922,9
10.3745,12.5182,3
94.3399,78.475,2
80.9613,85.3836,2
91.3328,18.0729,6
33.741,63.5173,4
93.9347,60.323,9
53.6101,6.71495,1
15.5442,72.1283,8
32.0249,67.3752,0
85.2449,66.0197,9
40.5131,37.8216,7
89.6368,26.261,6
26.8413,44.8287,4
43.6447,36.2329,7
79.633,41.7177,9
4.42504,90.0075,8
54.2359,98.7649,0
68.4825,35.1972,1
84.1485,59.8153,9
53.2701,17.8895,1
23.3327,47.2047,4
78.2125,76.9427,2
53.9197,93.7567,0
49.0711,85.9446,0
61.1319,34.316,1
51.9642,1.64505,1
72.1376,41.601,9
27.906,98.979,8
86.4297,71.5507,2
35.2118,66.0627,0
13.2684,39.6369,4
56.0701,67.5044,5
38.4018,24.5527,7
2.70154,22.5503,3
84.368,55.9716,9
40.4398,7.70066,7
3.17638,18.6523,3
84.6434,57.0961,9
12.409,33.7145,3
43.0406,73.5409,0
68.0305,95.0049,2
75.186,40.1681,9
36.6059,3.09198,7
39.1471,23.0356,7
74.6427,74.3589,2
89.0982,87.9111,2
13.9958,45.1684,4
55.4154,52.3976,5
69.7211,58.117,9
74.9479,54.0891,9
14.0886,15.3877,3
61.7897,17.265,1
34.04,46.4331,4
74.3611,46.449,9
80.1476,17.4017,6
19.9899,48.1781,4
12.4066,95.1758,8
88.3462,49.0124,9
98.2678,27.4933,6
72.048,72.9105,2
1.85225,61.1463,4
60.8215,15.8481,1
6.31465,16.237,3
68.2456,76.0357,2
74.354,43.1935,9
30.1248,88.4426,8
58.5812,91.9145,0
5.70758,92.6212,8
38.3476,80.0687,0
39.0702,18.4952,7
97.4704,59.06,9
66.6733,9.87691,1
54.2358,55.0195,5
58.8894,52.5036,5
82.5128,30.9374,6
25.4141,84.3651,8
92.0836,86.2356,2
0.213141,98.3983,8
2.4726,68.4588,8
74.434,76.8266,2
11.6523,4.55875,3
65.2692,70.2335,2
96.4732,70.9767,2
62.8547,34.8208,1
51.0454,1.92488,1
53.316,48.5157,5
60.9849,19.9893,1
58.3927,15.2207,1
75.0088,17.282,6
67.7243,57.5216,5
48.2194,93.1384,0
41.8867,40.303,5
79.374,42.0999,9
38.7013,81.8466,0
10.5586,13.1353,3
58.6731,22.211,1
17.6941,23.9423,3
92.4445,14.1673,6
94.919,55.2993,9
48.9881,45.9644,5
57.2241,2.30415,1
94.4802,18.209,6
22.2934,52.8728,4
33.4297,97.3023,0
70.1548,1.15404,1
54.8239,18.3742,1
94.2924,96.7106,2
58.6773,73.6664,0
38.8105,97.3786,0
55.5129,49.3691,5
10.5139,14.1861,3
71.5801,28.208,1
38.1284,64.0246,5
42.3753,33.0474,7
19.3239,91.3634,8
79.0118,76.548,2
93.6675,73.4919,2
94.757,15.961,6
26.3647,28.1868,7
13.2632,96.5196,8
29.3408,68.0871,4
14.8938,23.6332,3
64.7978,73.571,2
97.2996,3.60823,6
70.9496,52.8125,9
52.9774,81.4635,0
66.9986,24.5574,1
9.67147,5.12696,3
88.5821,52.0467,9
38.1743,7.90592,7
43.4101,17.1861,7
84.4539,37.0777,9
90.678,79.2109,2
53.0387,17.0428,1
7.39772,66.3019,4
13.5623,36.7385,4
34.3891,28.4561,7
60.3717,99.1868,0
2.02714,57.6713,4
2.79504,72.9768,8
10.4839,55.7724,4
54.4403,77.4825,0
80.3298,64.1117,9
82.6094,68.9119,2
16.1585,20.7838,3
76.8178,59.5686,9
37.9699,61.2717,5
96.6463,28.6479,6
40.4827,49.6849,5
45.6907,47.8804,5
15.9869,59.253,4
84.6189,50.3759,9
87.7091,44.9907,9
49.5627,89.7363,0
2.662,52.3578,4
62.713,13.1459,1
8.13016,17.1533,3
90.6283,88.46,2
81.265,73.2378,2
57.3719,97.4235,0
94.0216,34.1897,6
56.9921,31.9914,1
95.4614,53.6384,9
60.6394,35.9441,5
3.32334,6.33004,3
83.8245,19.3102,6
65.5831,68.4434,2
69.6861,53.2922,9
13.4341,19.2488,3
43.0284,16.0961,7
71.6066,5.74147,1
29.242,79.7367,8
22.8948,19.8703,3
68.1967,4.15978,1
93.1081,25.5686,6
1.58329,87.1296,8
59.7583,58.5754,5
19.1211,55.2198,4
12.2138,79.7604,8
91.1639,15.5371,6
86.0905,74.9884,2
34.8473,51.6735,5
43.4318,4.53342,7
4.96572,56.8659,4
23.7822,47.9942,4
72.962,95.3888,2
53.7356,2.20397,1
75.1256,76.6304,2
22.0743,43.3223,4
80.7902,15.1824,6
68.8909,82.3735,2
2.31199,28.6493,3
40.9489,21.4331,7
83.8691,53.1627,9
1.19349,75.0329,8
68.6998,87.284,2
50.0213,3.54711,1
38.9575,93.4531,0
8.08053,43.9232,4
50.3191,31.8628,7
